timestamp_utc,latitude,longitude,altitude_m,speed_kmh,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,image_filename_timestamp,mode
2025-09-05T14:03:04Z,51.770061,-3.937176,342.30,41.76,22.000,-8.455,-15.612,-0.824,4.119,12.945,20250905_140304,VEHICLE_NORMAL
2025-09-05T14:03:07Z,51.769779,-3.937442,347.90,44.71,20.273,-6.636,-16.224,-0.785,1.412,10.591,20250905_140307,VEHICLE_NORMAL
2025-09-05T14:03:12Z,51.769203,-3.937940,356.10,52.54,15.091,-10.000,-16.224,-1.255,1.334,11.101,20250905_140312,VEHICLE_NORMAL
2025-09-05T14:03:15Z,51.768904,-3.938097,362.70,37.74,10.909,-11.636,-15.510,2.707,0.902,13.612,20250905_140315,VEHICLE_NORMAL
2025-09-05T14:03:20Z,51.768600,-3.938212,364.00,24.80,8.909,-10.909,-15.714,1.804,3.648,12.513,20250905_140320,VEHICLE_NORMAL
2025-09-05T14:03:24Z,51.768254,-3.938111,372.20,37.23,2.000,-6.727,-16.837,-1.373,1.765,13.259,20250905_140324,VEHICLE_NORMAL
2025-09-05T14:03:27Z,51.767943,-3.937889,374.40,45.91,1.909,-5.818,-17.653,-1.412,1.922,13.376,20250905_140327,VEHICLE_NORMAL
2025-09-05T14:03:31Z,51.767442,-3.937460,378.40,58.43,0.727,-3.273,-17.857,-0.078,2.314,13.259,20250905_140331,VEHICLE_NORMAL
2025-09-05T14:03:35Z,51.766911,-3.936965,381.90,61.45,2.364,-2.000,-18.571,0.628,0.941,14.475,20250905_140335,VEHICLE_NORMAL
2025-09-05T14:03:39Z,51.766386,-3.936485,386.00,59.97,3.000,-1.455,-19.388,1.059,-1.059,6.512,20250905_140339,VEHICLE_NORMAL
2025-09-05T14:03:43Z,51.765835,-3.936073,389.20,60.00,2.545,-1.818,-19.796,-0.118,1.138,11.258,20250905_140343,VEHICLE_NORMAL
2025-09-05T14:03:47Z,51.765242,-3.935765,388.00,62.08,4.545,-1.091,-18.878,1.451,-0.588,10.748,20250905_140347,VEHICLE_NORMAL
2025-09-05T14:03:51Z,51.764592,-3.935519,382.70,67.32,6.364,-2.727,-19.082,-2.157,-1.491,6.472,20250905_140351,VEHICLE_NORMAL
2025-09-05T14:03:55Z,51.763908,-3.935266,377.10,69.65,4.909,-2.000,-18.265,0.667,-3.138,7.335,20250905_140355,VEHICLE_NORMAL
2025-09-05T14:03:59Z,51.763213,-3.935008,371.90,71.10,6.273,-1.909,-18.776,-0.353,0.196,9.924,20250905_140359,VEHICLE_NORMAL
2025-09-05T14:04:02Z,51.762679,-3.934821,368.90,72.17,8.545,-1.455,-18.776,0.353,1.059,12.670,20250905_140402,VEHICLE_NORMAL
2025-09-05T14:04:05Z,51.762142,-3.934620,365.20,73.23,7.636,-2.091,-19.490,-1.648,0.235,9.101,20250905_140405,VEHICLE_NORMAL
2025-09-05T14:04:08Z,51.761604,-3.934416,362.30,73.32,6.727,-1.455,-19.082,-0.981,-0.157,10.748,20250905_140408,VEHICLE_NORMAL
2025-09-05T14:04:11Z,51.761055,-3.934205,359.70,75.06,6.909,-2.273,-18.469,-0.706,1.138,5.178,20250905_140411,VEHICLE_NORMAL
2025-09-05T14:04:14Z,51.760497,-3.934002,355.40,75.65,6.364,-1.364,-18.980,0.118,0.941,13.023,20250905_140414,VEHICLE_NORMAL
2025-09-05T14:04:17Z,51.759935,-3.933796,352.10,76.56,6.273,-1.273,-18.673,-0.196,-0.157,13.337,20250905_140417,VEHICLE_NORMAL
2025-09-05T14:04:20Z,51.759370,-3.933585,349.50,77.01,5.545,-1.636,-18.776,-0.588,-1.687,13.533,20250905_140420,VEHICLE_NORMAL
2025-09-05T14:04:23Z,51.758796,-3.933391,340.90,75.88,7.455,-1.727,-19.082,-2.667,-0.549,9.297,20250905_140423,VEHICLE_NORMAL
2025-09-05T14:04:26Z,51.758230,-3.933187,330.00,75.91,5.545,-1.636,-18.980,-0.785,-1.216,8.787,20250905_140426,VEHICLE_NORMAL
2025-09-05T14:04:29Z,51.757667,-3.932990,323.70,75.10,6.455,-3.364,-18.980,-1.098,-1.961,10.395,20250905_140429,VEHICLE_NORMAL
2025-09-05T14:04:32Z,51.757119,-3.932793,319.70,74.45,6.091,-2.909,-18.878,-1.020,1.608,12.043,20250905_140432,VEHICLE_NORMAL
2025-09-05T14:04:35Z,51.756555,-3.932582,315.70,75.84,6.182,-3.091,-19.184,0.667,0.353,11.297,20250905_140435,VEHICLE_NORMAL
2025-09-05T14:04:38Z,51.755993,-3.932381,313.20,76.08,5.818,-5.455,-18.367,-0.785,0.078,7.453,20250905_140438,VEHICLE_NORMAL
2025-09-05T14:04:41Z,51.755449,-3.932173,312.30,74.93,6.818,-6.455,-17.653,-1.530,1.451,6.472,20250905_140441,VEHICLE_NORMAL
2025-09-05T14:04:44Z,51.754905,-3.931954,311.20,74.36,3.545,-6.000,-16.837,-1.138,0.706,13.729,20250905_140444,VEHICLE_NORMAL
2025-09-05T14:04:47Z,51.754375,-3.931756,311.40,71.76,5.182,-5.091,-18.163,1.491,1.059,8.669,20250905_140447,VEHICLE_NORMAL
2025-09-05T14:04:51Z,51.753695,-3.931508,309.90,69.89,6.182,-2.727,-18.367,-1.804,0.275,12.121,20250905_140451,VEHICLE_NORMAL
2025-09-05T14:04:55Z,51.753023,-3.931266,307.00,68.01,7.273,-2.273,-19.286,-0.745,-0.392,10.317,20250905_140455,VEHICLE_NORMAL
2025-09-05T14:04:59Z,51.752365,-3.931026,302.90,68.71,7.364,-2.273,-19.184,-1.177,0.078,11.219,20250905_140459,VEHICLE_NORMAL
2025-09-05T14:05:03Z,51.751669,-3.930753,297.80,72.89,7.182,-1.455,-17.653,0.314,-0.431,11.258,20250905_140503,VEHICLE_NORMAL
2025-09-05T14:05:07Z,51.750972,-3.930484,293.00,71.65,6.727,-2.364,-17.755,-2.707,-0.549,10.944,20250905_140507,VEHICLE_NORMAL
2025-09-05T14:05:11Z,51.750280,-3.930174,288.70,72.71,7.273,-0.545,-18.265,0.471,-0.706,9.650,20250905_140511,VEHICLE_NORMAL
2025-09-05T14:05:14Z,51.749756,-3.929923,285.70,72.51,5.818,-0.091,-18.061,1.491,0.981,10.591,20250905_140514,VEHICLE_NORMAL
2025-09-05T14:05:17Z,51.749238,-3.929669,282.10,73.15,6.455,0.182,-18.469,0.275,-0.628,11.023,20250905_140517,VEHICLE_NORMAL
2025-09-05T14:05:20Z,51.748694,-3.929413,276.90,75.86,5.818,-0.636,-18.367,0.039,0.902,12.788,20250905_140520,VEHICLE_NORMAL
2025-09-05T14:05:23Z,51.748149,-3.929160,273.00,75.88,5.636,-1.273,-19.082,1.059,0.706,13.808,20250905_140523,VEHICLE_NORMAL
2025-09-05T14:05:26Z,51.747599,-3.928911,269.30,76.45,5.636,-2.182,-18.980,0.314,-0.392,11.415,20250905_140526,VEHICLE_NORMAL
2025-09-05T14:05:29Z,51.747052,-3.928656,266.10,75.89,5.000,-2.091,-19.490,0.078,-0.039,11.611,20250905_140529,VEHICLE_NORMAL
2025-09-05T14:05:32Z,51.746508,-3.928409,262.60,75.36,5.909,-2.182,-18.265,-0.118,0.353,10.944,20250905_140532,VEHICLE_NORMAL
2025-09-05T14:05:35Z,51.745961,-3.928151,259.20,76.39,3.545,-2.364,-19.184,-1.216,-0.667,9.218,20250905_140535,VEHICLE_NORMAL
2025-09-05T14:05:38Z,51.745407,-3.927828,256.90,78.51,3.273,-4.818,-18.061,1.648,1.294,11.964,20250905_140538,VEHICLE_NORMAL
2025-09-05T14:05:41Z,51.744884,-3.927459,257.20,75.41,2.182,-7.091,-17.245,-0.549,0.667,10.670,20250905_140541,VEHICLE_NORMAL
2025-09-05T14:05:44Z,51.744351,-3.927074,257.80,81.65,2.455,-9.455,-15.714,2.354,2.785,9.650,20250905_140544,VEHICLE_NORMAL
2025-09-05T14:05:47Z,51.743848,-3.926759,260.70,71.02,6.000,-8.273,-16.735,1.255,0.941,11.533,20250905_140547,VEHICLE_NORMAL
2025-09-05T14:05:51Z,51.743164,-3.926594,265.00,68.02,8.273,-8.455,-17.041,-0.353,0.353,13.023,20250905_140551,VEHICLE_NORMAL
2025-09-05T14:05:55Z,51.742490,-3.926393,271.80,69.45,1.182,-7.273,-16.735,-2.393,-0.196,14.828,20250905_140555,VEHICLE_NORMAL
2025-09-05T14:05:59Z,51.741856,-3.925910,277.40,70.91,-2.000,-6.818,-15.816,0.196,1.255,9.061,20250905_140559,VEHICLE_NORMAL
2025-09-05T14:06:03Z,51.741276,-3.925263,284.40,71.25,-0.636,-5.636,-16.531,-1.294,2.667,11.925,20250905_140603,VEHICLE_NORMAL
2025-09-05T14:06:07Z,51.740749,-3.924595,290.70,65.17,-2.273,-5.545,-16.837,-0.588,0.000,4.354,20250905_140607,VEHICLE_NORMAL
2025-09-05T14:06:09Z,51.740249,-3.923930,294.80,63.30,-0.091,-5.364,-17.143,-1.687,1.255,9.493,20250905_140609,VEHICLE_NORMAL
2025-09-05T14:06:13Z,51.739720,-3.923390,298.20,61.04,0.636,-5.727,-17.551,-0.157,2.314,12.749,20250905_140613,VEHICLE_NORMAL
2025-09-05T14:06:17Z,51.739220,-3.923028,301.50,53.58,10.364,-9.364,-16.633,3.138,3.962,14.122,20250905_140617,VEHICLE_NORMAL
2025-09-05T14:06:21Z,51.738637,-3.923104,305.70,60.63,13.545,-7.000,-17.143,0.275,3.413,15.455,20250905_140621,VEHICLE_NORMAL
2025-09-05T14:06:25Z,51.738025,-3.923266,305.80,61.78,11.727,-4.000,-19.286,0.275,-0.392,8.394,20250905_140625,VEHICLE_NORMAL
2025-09-05T14:06:29Z,51.737400,-3.923310,302.60,62.80,11.273,-1.727,-19.694,-1.334,0.628,14.788,20250905_140629,VEHICLE_NORMAL
2025-09-05T14:06:33Z,51.736745,-3.923264,296.80,65.54,9.818,-2.455,-19.592,-1.687,1.255,10.395,20250905_140633,VEHICLE_NORMAL
2025-09-05T14:06:37Z,51.736089,-3.923261,291.50,65.10,10.909,-1.727,-20.000,0.667,2.118,14.632,20250905_140637,VEHICLE_NORMAL
2025-09-05T14:06:41Z,51.735425,-3.923282,287.70,67.15,10.455,-3.818,-19.184,0.275,-0.745,14.004,20250905_140641,VEHICLE_NORMAL
2025-09-05T14:06:45Z,51.734731,-3.923306,283.80,69.25,10.818,-3.273,-19.286,1.922,-1.961,11.650,20250905_140645,VEHICLE_NORMAL
2025-09-05T14:06:49Z,51.734024,-3.923323,280.20,70.84,8.818,-2.091,-18.980,-0.941,0.785,15.848,20250905_140649,VEHICLE_NORMAL
2025-09-05T14:06:53Z,51.733308,-3.923348,277.10,72.54,10.091,-3.636,-18.163,-0.118,-1.098,11.219,20250905_140653,VEHICLE_NORMAL
2025-09-05T14:06:57Z,51.732611,-3.923382,274.90,70.12,10.455,-3.727,-18.367,-2.432,-0.196,11.533,20250905_140657,VEHICLE_NORMAL
2025-09-05T14:07:01Z,51.731927,-3.923412,273.80,67.54,10.636,-3.727,-18.265,0.471,-0.118,11.807,20250905_140701,VEHICLE_NORMAL
2025-09-05T14:07:05Z,51.731222,-3.923498,272.50,71.56,13.545,-5.000,-17.959,0.157,1.569,8.944,20250905_140705,VEHICLE_NORMAL
2025-09-05T14:07:09Z,51.730578,-3.923742,273.20,67.12,15.545,-4.273,-17.143,1.687,0.392,10.395,20250905_140709,VEHICLE_NORMAL
2025-09-05T14:07:13Z,51.729947,-3.924079,275.20,65.73,15.727,-6.909,-16.939,-1.608,2.001,13.376,20250905_140713,VEHICLE_NORMAL
2025-09-05T14:07:17Z,51.729327,-3.924391,278.00,65.13,15.091,-6.273,-17.755,-0.196,3.570,13.808,20250905_140717,VEHICLE_NORMAL
2025-09-05T14:07:21Z,51.728707,-3.924663,279.10,62.97,15.636,-4.909,-18.367,0.745,-0.039,9.336,20250905_140721,VEHICLE_NORMAL
2025-09-05T14:07:25Z,51.728099,-3.924859,279.40,61.63,11.727,-3.545,-18.980,-0.431,1.726,14.200,20250905_140725,VEHICLE_NORMAL
2025-09-05T14:07:29Z,51.727470,-3.924879,277.90,64.32,9.818,-3.636,-18.980,-2.275,-0.078,9.964,20250905_140729,VEHICLE_NORMAL
2025-09-05T14:07:33Z,51.726809,-3.924853,274.50,65.28,13.636,-4.545,-18.163,1.530,0.314,12.199,20250905_140733,VEHICLE_NORMAL
2025-09-05T14:07:37Z,51.726180,-3.924974,273.00,62.65,13.364,-4.455,-18.673,-3.138,-0.863,9.650,20250905_140737,VEHICLE_NORMAL
2025-09-05T14:07:41Z,51.725564,-3.925115,270.70,62.58,12.091,-1.818,-19.388,-1.098,-0.588,10.120,20250905_140741,VEHICLE_NORMAL
2025-09-05T14:07:45Z,51.724931,-3.925186,267.10,63.71,10.909,-3.636,-19.184,0.941,2.432,17.181,20250905_140745,VEHICLE_NORMAL
2025-09-05T14:07:49Z,51.724297,-3.925264,263.90,64.76,11.545,-4.727,-18.980,0.667,0.549,13.612,20250905_140749,VEHICLE_NORMAL
2025-09-05T14:07:53Z,51.723661,-3.925341,261.10,63.45,12.091,-1.909,-19.184,-1.530,-1.961,9.650,20250905_140753,VEHICLE_NORMAL
2025-09-05T14:07:57Z,51.723032,-3.925411,257.20,63.69,12.000,-0.364,-15.714,-1.138,0.118,9.218,20250905_140757,VEHICLE_NORMAL
2025-09-05T14:08:01Z,51.722383,-3.925483,251.60,66.76,13.182,-0.909,-18.571,-0.706,1.020,13.180,20250905_140801,VEHICLE_NORMAL
2025-09-05T14:08:05Z,51.721711,-3.925540,244.70,68.19,12.727,-1.455,-19.898,1.491,1.883,13.925,20250905_140805,VEHICLE_NORMAL
2025-09-05T14:08:09Z,51.721016,-3.925615,239.30,69.14,11.545,-0.636,-19.694,-0.392,0.078,13.965,20250905_140809,VEHICLE_NORMAL
2025-09-05T14:08:13Z,51.720345,-3.925604,231.80,68.67,10.182,-3.727,-19.082,-3.138,-2.393,8.748,20250905_140813,VEHICLE_NORMAL
2025-09-05T14:08:17Z,51.719676,-3.925568,229.60,66.36,9.727,-4.545,-18.265,-0.549,0.353,7.218,20250905_140817,VEHICLE_NORMAL
2025-09-05T14:08:21Z,51.719047,-3.925527,226.70,62.47,9.545,-2.091,-19.082,-2.511,1.804,19.613,20250905_140821,VEHICLE_NORMAL
2025-09-05T14:08:25Z,51.718421,-3.925594,224.00,63.69,13.000,-3.909,-17.857,-0.510,-0.471,8.944,20250905_140825,VEHICLE_NORMAL
2025-09-05T14:08:29Z,51.717810,-3.925766,220.90,61.75,14.545,-2.727,-18.878,-0.353,2.157,15.887,20250905_140829,VEHICLE_NORMAL
2025-09-05T14:08:33Z,51.717212,-3.925921,218.20,60.56,11.727,-2.000,-19.490,3.256,-0.275,18.044,20250905_140833,VEHICLE_NORMAL
2025-09-05T14:08:37Z,51.716630,-3.926029,216.90,58.62,11.455,-4.182,-17.653,0.745,1.294,13.965,20250905_140837,VEHICLE_NORMAL
2025-09-05T14:11:49Z,51.697815,-3.932498,86.90,39.89,17.909,-3.727,-17.143,-0.941,2.667,12.749,20250905_141149,VEHICLE_NORMAL
2025-09-05T14:11:52Z,51.697575,-3.932772,86.20,40.56,20.091,-4.091,-17.551,0.000,0.510,10.905,20250905_141152,VEHICLE_NORMAL
2025-09-05T14:11:55Z,51.697336,-3.933037,88.60,39.02,17.182,-4.000,-18.673,-1.648,-1.020,9.140,20250905_141155,VEHICLE_NORMAL
2025-09-05T14:11:59Z,51.697043,-3.933310,92.60,34.93,16.455,-3.909,-17.449,2.040,-1.177,11.297,20250905_141159,VEHICLE_NORMAL
2025-09-05T14:12:05Z,51.696758,-3.933576,101.40,29.15,17.818,-1.545,-18.571,-0.902,-0.785,9.650,20250905_141205,VEHICLE_NORMAL
2025-09-05T14:12:09Z,51.696480,-3.933847,105.10,32.15,17.818,-2.909,-17.551,0.235,2.903,14.239,20250905_141209,VEHICLE_NORMAL
2025-09-05T14:12:13Z,51.696218,-3.934076,108.20,29.91,17.000,-1.364,-18.469,0.588,2.275,12.592,20250905_141213,VEHICLE_NORMAL
2025-09-05T14:12:22Z,51.695352,-3.934571,108.40,42.10,14.636,-4.273,-17.449,1.569,-0.196,11.219,20250905_141222,VEHICLE_NORMAL
2025-09-05T14:12:31Z,51.694573,-3.934876,109.40,34.60,12.455,-1.727,-18.776,3.844,-1.255,13.102,20250905_141231,VEHICLE_NORMAL
2025-09-05T14:12:40Z,51.693625,-3.935186,110.30,44.41,13.545,-3.182,-17.449,1.334,0.863,11.572,20250905_141240,VEHICLE_NORMAL
2025-09-05T14:12:43Z,51.693319,-3.935242,110.50,40.65,11.091,-1.273,-18.571,0.314,1.530,11.964,20250905_141243,VEHICLE_NORMAL
2025-09-05T14:12:52Z,51.692396,-3.935402,109.10,40.10,6.364,-0.182,-19.694,-1.059,0.353,8.002,20250905_141252,VEHICLE_NORMAL
2025-09-05T14:13:12Z,51.689795,-3.935835,90.60,49.21,15.182,-7.636,-16.020,-2.864,0.981,9.571,20250905_141312,VEHICLE_NORMAL
2025-09-05T15:10:49Z,51.694255,-3.934922,96.30,55.39,5.909,29.636,-19.694,-1.804,-2.707,12.945,20250905_151049,VEHICLE_NORMAL
2025-09-05T15:13:28Z,51.713308,-3.924788,172.20,47.84,15.455,28.818,-21.327,1.883,1.961,11.219,20250905_151328,VEHICLE_NORMAL
2025-09-05T15:13:55Z,51.716319,-3.926047,193.20,51.06,8.455,29.909,-20.714,-0.078,1.687,9.218,20250905_151355,VEHICLE_NORMAL
2025-09-05T15:13:59Z,51.716891,-3.925981,200.80,59.02,7.545,32.182,-20.714,2.824,0.981,13.494,20250905_151359,VEHICLE_NORMAL
2025-09-05T15:14:03Z,51.717513,-3.925854,206.20,63.91,6.455,28.818,-20.204,-1.491,6.355,13.808,20250905_151403,VEHICLE_NORMAL
2025-09-05T15:14:07Z,51.718182,-3.925679,212.50,67.93,5.455,31.091,-20.306,0.392,2.118,16.201,20250905_151407,VEHICLE_NORMAL
2025-09-05T15:14:11Z,51.718830,-3.925549,215.50,64.56,12.273,30.364,-20.714,-2.393,0.628,13.729,20250905_151411,VEHICLE_NORMAL
2025-09-05T15:14:15Z,51.719512,-3.925589,219.10,69.82,10.909,31.818,-20.918,1.138,0.353,13.651,20250905_151415,VEHICLE_NORMAL
2025-09-05T15:14:18Z,51.720053,-3.925621,221.90,73.12,11.000,30.727,-20.714,-0.392,0.745,5.649,20250905_151418,VEHICLE_NORMAL
2025-09-05T15:14:21Z,51.720608,-3.925649,224.70,73.89,10.909,29.000,-20.714,1.334,1.687,12.082,20250905_151421,VEHICLE_NORMAL
2025-09-05T15:14:24Z,51.721159,-3.925647,228.40,73.17,8.909,29.182,-21.020,0.275,1.216,11.493,20250905_151424,VEHICLE_NORMAL
2025-09-05T15:14:27Z,51.721700,-3.925585,231.50,71.49,8.273,27.273,-22.347,0.353,1.491,13.141,20250905_151427,VEHICLE_NORMAL
2025-09-05T15:14:31Z,51.722414,-3.925506,237.10,70.43,7.636,28.182,-21.020,-0.314,-0.353,9.297,20250905_151431,VEHICLE_NORMAL
2025-09-05T15:14:35Z,51.723112,-3.925430,241.50,68.95,6.818,30.364,-20.816,1.804,2.275,10.787,20250905_151435,VEHICLE_NORMAL
2025-09-05T15:14:39Z,51.723824,-3.925346,246.60,73.25,6.545,31.545,-20.816,-0.745,0.196,12.670,20250905_151439,VEHICLE_NORMAL
2025-09-05T15:14:42Z,51.724375,-3.925277,250.20,73.73,6.818,31.182,-21.224,2.079,0.510,10.395,20250905_151442,VEHICLE_NORMAL
2025-09-05T15:14:45Z,51.724925,-3.925206,254.10,73.65,8.091,29.727,-20.612,3.020,1.883,12.945,20250905_151445,VEHICLE_NORMAL
2025-09-05T15:14:48Z,51.725468,-3.925147,257.90,72.15,8.091,30.000,-20.408,1.961,1.687,15.455,20250905_151448,VEHICLE_NORMAL
2025-09-05T15:14:52Z,51.726175,-3.925002,263.10,70.43,6.818,31.818,-19.388,2.785,1.294,9.375,20250905_151452,VEHICLE_NORMAL
2025-09-05T15:14:56Z,51.726800,-3.924858,265.70,62.49,12.545,31.909,-20.408,-0.863,-2.275,14.122,20250905_151456,VEHICLE_NORMAL
2025-09-05T15:15:00Z,51.727432,-3.924889,268.60,65.54,11.273,29.909,-21.122,-0.471,0.000,9.493,20250905_151500,VEHICLE_NORMAL
2025-09-05T15:15:04Z,51.728072,-3.924886,273.60,63.82,7.273,31.091,-20.612,2.354,2.511,14.867,20250905_151504,VEHICLE_NORMAL
2025-09-05T15:15:08Z,51.728692,-3.924701,278.10,63.04,4.909,33.818,-19.592,-0.706,1.294,12.160,20250905_151508,VEHICLE_NORMAL
2025-09-05T15:15:12Z,51.729329,-3.924407,279.20,66.28,4.000,33.182,-19.796,2.432,-0.235,11.572,20250905_151512,VEHICLE_NORMAL
2025-09-05T15:15:16Z,51.729963,-3.924093,279.90,68.69,3.091,35.273,-19.388,0.824,2.275,13.376,20250905_151516,VEHICLE_NORMAL
2025-09-05T15:15:20Z,51.730630,-3.923750,278.90,68.73,5.455,32.909,-20.102,-1.059,-0.549,8.551,20250905_151520,VEHICLE_NORMAL
2025-09-05T15:15:24Z,51.731306,-3.923516,278.20,69.67,7.909,35.909,-19.082,-1.412,0.549,8.159,20250905_151524,VEHICLE_NORMAL
2025-09-05T15:15:27Z,51.731848,-3.923439,277.00,74.08,9.727,30.727,-21.327,-1.804,-0.392,10.709,20250905_151527,VEHICLE_NORMAL
2025-09-05T15:15:30Z,51.732400,-3.923426,276.70,73.91,10.182,31.909,-20.816,1.059,1.334,11.415,20250905_151530,VEHICLE_NORMAL
2025-09-05T15:15:33Z,51.732961,-3.923399,278.90,76.15,10.091,30.273,-21.122,-0.706,-1.530,11.023,20250905_151533,VEHICLE_NORMAL
2025-09-05T15:15:36Z,51.733533,-3.923373,281.20,77.12,10.455,31.818,-20.408,1.138,0.549,10.944,20250905_151536,VEHICLE_NORMAL
2025-09-05T15:15:39Z,51.734105,-3.923359,283.20,75.54,10.818,30.091,-21.122,-1.138,1.648,9.964,20250905_151539,VEHICLE_NORMAL
2025-09-05T15:15:42Z,51.734659,-3.923344,286.80,74.12,11.364,30.636,-20.918,0.196,1.530,10.866,20250905_151542,VEHICLE_NORMAL
2025-09-05T15:15:45Z,51.735209,-3.923331,289.60,73.32,10.000,31.091,-20.612,-0.039,1.294,7.845,20250905_151545,VEHICLE_NORMAL
2025-09-05T15:15:48Z,51.735758,-3.923319,293.10,73.69,10.364,30.909,-21.122,0.628,0.941,8.394,20250905_151548,VEHICLE_NORMAL
2025-09-05T15:15:51Z,51.736307,-3.923310,296.20,73.65,10.273,31.091,-20.918,-2.314,-1.020,18.515,20250905_151551,VEHICLE_NORMAL
2025-09-05T15:15:54Z,51.736850,-3.923335,300.20,71.28,9.818,29.636,-21.429,-0.471,2.236,9.728,20250905_151554,VEHICLE_NORMAL
2025-09-05T15:15:58Z,51.737545,-3.923371,305.40,68.17,9.091,30.000,-20.918,-2.001,-1.020,12.121,20250905_151558,VEHICLE_NORMAL
2025-09-05T15:16:02Z,51.738173,-3.923297,307.20,61.13,6.818,33.818,-19.898,-3.099,-0.275,12.631,20250905_151602,VEHICLE_NORMAL
2025-09-05T15:16:06Z,51.738753,-3.923127,304.70,55.62,8.273,35.818,-17.959,-1.020,-0.981,10.591,20250905_151606,VEHICLE_NORMAL
2025-09-05T15:16:09Z,51.739142,-3.923075,302.80,49.26,13.909,35.727,-19.388,-2.354,0.118,8.355,20250905_151609,VEHICLE_NORMAL
2025-09-05T15:16:14Z,51.739737,-3.923471,298.30,53.17,22.636,34.818,-17.041,-2.236,-1.451,9.611,20250905_151614,VEHICLE_NORMAL
2025-09-05T15:16:18Z,51.740192,-3.923939,294.50,54.69,20.909,32.636,-19.388,-0.118,-1.530,10.552,20250905_151618,VEHICLE_NORMAL
2025-09-05T15:16:22Z,51.740623,-3.924515,290.20,56.45,23.727,33.182,-18.265,-1.255,-0.745,14.945,20250905_151622,VEHICLE_NORMAL
2025-09-05T15:16:26Z,51.741087,-3.925103,284.50,61.02,21.909,32.545,-18.878,-0.785,2.432,12.278,20250905_151626,VEHICLE_NORMAL
2025-09-05T15:16:30Z,51.741582,-3.925705,279.80,63.60,21.818,33.182,-19.082,1.294,2.432,25.144,20250905_151630,VEHICLE_NORMAL
2025-09-05T15:16:34Z,51.742132,-3.926249,274.80,65.52,18.636,35.091,-18.980,2.785,2.314,14.435,20250905_151634,VEHICLE_NORMAL
2025-09-05T15:16:38Z,51.742751,-3.926607,269.10,68.43,14.727,36.727,-17.959,1.569,2.589,11.846,20250905_151638,VEHICLE_NORMAL
2025-09-05T15:16:42Z,51.743442,-3.926744,262.80,69.97,13.091,36.455,-17.857,0.902,2.040,21.928,20250905_151642,VEHICLE_NORMAL
2025-09-05T15:16:46Z,51.744084,-3.926988,256.10,61.91,18.545,35.636,-17.347,-0.471,-3.138,8.826,20250905_151646,VEHICLE_NORMAL
2025-09-05T15:16:50Z,51.744597,-3.927346,249.70,50.15,19.727,35.636,-17.041,-0.078,-1.922,7.139,20250905_151650,VEHICLE_NORMAL
2025-09-05T15:16:53Z,51.744848,-3.927543,243.60,27.98,16.091,32.909,-17.449,0.863,-1.922,13.494,20250905_151653,VEHICLE_NORMAL
2025-09-05T15:16:56Z,51.744925,-3.927601,242.20,2.76,17.091,34.091,-19.082,-0.196,0.078,11.258,20250905_151656,VEHICLE_NORMAL
2025-09-05T15:17:57Z,51.744914,-3.927579,246.50,0.80,16.818,33.455,-19.796,-0.039,0.275,11.807,20250905_151757,VEHICLE_NORMAL
2025-09-05T15:18:34Z,51.745198,-3.927694,248.20,34.60,17.636,32.000,-19.184,1.138,-0.314,11.768,20250905_151834,VEHICLE_NORMAL
2025-09-05T15:18:37Z,51.745483,-3.927901,248.60,45.82,16.545,31.545,-20.918,-0.196,1.334,9.767,20250905_151837,VEHICLE_NORMAL
2025-09-05T15:18:41Z,51.746016,-3.928197,249.30,59.28,13.455,29.909,-21.633,0.510,1.883,9.767,20250905_151841,VEHICLE_NORMAL
2025-09-05T15:18:45Z,51.746634,-3.928492,253.00,67.10,16.091,29.909,-20.918,-0.588,0.549,11.886,20250905_151845,VEHICLE_NORMAL
2025-09-05T15:18:49Z,51.747317,-3.928805,256.00,73.01,15.727,30.455,-20.612,0.078,2.314,14.514,20250905_151849,VEHICLE_NORMAL
2025-09-05T15:18:52Z,51.747864,-3.929059,258.50,76.47,14.545,29.727,-21.429,0.941,1.020,9.022,20250905_151852,VEHICLE_NORMAL
2025-09-05T15:18:55Z,51.748425,-3.929323,262.50,77.52,16.636,28.818,-21.122,-2.942,0.314,6.551,20250905_151855,VEHICLE_NORMAL
2025-09-05T15:18:58Z,51.748983,-3.929585,268.20,76.34,13.364,26.545,-22.347,0.981,1.412,16.240,20250905_151858,VEHICLE_NORMAL
2025-09-05T15:19:01Z,51.749518,-3.929843,273.70,75.08,13.909,27.818,-21.939,0.549,1.334,9.964,20250905_151901,VEHICLE_NORMAL
2025-09-05T15:19:04Z,51.750071,-3.930105,278.80,78.15,15.455,27.727,-21.429,-0.941,0.000,10.238,20250905_151904,VEHICLE_NORMAL
2025-09-05T15:19:07Z,51.750617,-3.930358,285.00,75.15,13.909,30.000,-21.327,0.902,0.157,8.748,20250905_151907,VEHICLE_NORMAL
2025-09-05T15:19:10Z,51.751157,-3.930585,286.90,74.06,14.091,29.273,-21.633,-0.392,2.079,11.964,20250905_151910,VEHICLE_NORMAL
2025-09-05T15:19:13Z,51.751697,-3.930805,291.60,74.51,14.091,28.182,-21.327,2.432,1.961,13.847,20250905_151913,VEHICLE_NORMAL
2025-09-05T15:19:17Z,51.752399,-3.931068,298.20,71.28,14.000,27.636,-22.041,0.314,0.902,8.787,20250905_151917,VEHICLE_NORMAL
